11.09	Imitating saying a new word (e.g., cake, banana, eggs)	14	1	2	3	3	S	CM	K
11.1	Carrying items while walking (e.g., small bag)	18	1	2	3	3	E	M	A
11.11	Recognizing and labeling grocery items (3 or more)	18	1	2	3	3	E	CM	K
11.12	Understanding yours and mine (e.g., this is your drink and this is mine)	21	1	2	3	3	S	CM	K
11.13	Pushing a stroller or pretend shopping cart	24	1	2	3	3	I	M	A
11.14	Getting items parents have requested off shelf	30	1	2	3	3	S	CM	K
11.15	Showing interest in other children	30	1	2	3	3	S	S	S
11.16	Responding appropriately to unknown adults in the grocery store	33	1	2	3	3	S	S	S
11.17	Walking around things (small and large) moving and stepping over	33	1	2	3	3	I	M	A
11.18	Walking alongside the cart (staying in safe proximity)	36	1	2	3	3	I	A	A
12.01	Looking at object 8-10 inches away	0	1	2	3	3	E	CG	K
12.02	Holding object placed in his or her hand	2	1	2	3	3	I	M	A
12.03	Holding one and reaching for a second toy or object	6	1	2	3	3	I	M	A
12.04	Walking independently at least a few steps	13	1	2	3	3	I	M	A
12.05	Running (may look like fast walk)	16	1	2	3	3	I	M	A
12.06	Moving ride-on wheeled toys (no pedals) with feet	20	1	2	3	3	I	M	A
12.07	Jumping up so that both feet get off the ground	24	1	2	3	3	I	M	A
12.08	Using slides getting up the ladder and down the small slide	24	1	2	3	3	I	M	A
12.09	Using sandbox toys appropriately (e.g., not throwing or eating sand)	24	1	2	3	3	E	CG	K
12.1	Playing purposefully with playground toys (figuring out their best use)	24	1	2	3	3	E	CG	K
12.11	Playing outside without fussing (with supervision for ~30 minutes)	24	1	2	3	3	E	S	S
12.12	Showing interest in the playground (may have favorite toy/activity)	24	1	2	3	3	E	CG	K
12.13	Catching a large ball (e.g., beach ball)	24	1	2	3	3	I	M	A
12.14	Walking upstairs alone (both feet on each step) using rail if needed	24	1	2	3	3	I	M	A
12.15	Walking downstairs alone (both feet on each step) using rail if needed	26	1	2	3	3	I	M	A
12.16	Jumping off small step or bottom of slide with both feet together	27	1	2	3	3	I	M	A
12.17	Walking forward and backward with balance while playing	28	1	2	3	3	I	M	A
12.18	Walking upstairs alone (alternating feet – one foot on each step)	30	1	2	3	3	I	M	A
12.19	Understanding descriptions such as hot, cold, dirty, dry, wet (e.g., the ball is dirty, the sand is wet)	30	1	2	3	3	S	CM, CG	K
12.2	Moving ride on toy with pedals at least a short distance	33	1	2	3	3	I	M	A
12.21	Climbing on jungle gyms with hands and feet	33	1	2	3	3	I	M	A
12.22	Engaging with others in a game with turn taking (e.g., jumping over rope, chalk line) (may need caregiver guidance)	34	1	2	3	3	S	S	S
12.23	Understanding simple rules (but might still test limits)	34	1	2	3	3	E	S	S
12.24	Following caregiver’s directions given from a distance	36	1	2	3	3	S	CM	K
12.25	Using the big slides (about 6 ft./2 meters high)	36	1	2	3	3	I	M	A
12.26	Swinging on regular swing (may still not pump feet effectively)	36	1	2	3	3	I	M	A
13.01	Falling asleep in response to caregiver (e.g., nursing, rocking, etc.)	0	1	2	3	3	S	S	S
13.02	Sleeping for a 4-hour interval at night	2	1	2	3	3	I	A	A
13.03	Sleeping in his or her own crib or bed (i.e., able to do so)	3	1	2	3	3	I	A	A
13.04	Sleeping for 6+ hours (may wake and fall back to sleep)	6	1	2	3	3	I	A	A
13.05	Comforting self to fall asleep (may use blanket, pacifier to self-regulate)	6	1	2	3	3	E	S	S
13.06	Sleeping longer at night (~10 hours)	12	1	2	3	3	I	A	A
13.07	Indicating what he or she wants at bedtime routine (e.g., points, gestures)	12	1	2	3	3	S	CM	A
13.08	Indicating understanding a word during bedtime routine (e.g., bed)	12	1	2	3	3	S	CM	K
13.09	Using a sign or word to indicate he or she wants or does not want to sleep	18	1	2	3	3	S	CM	A
13.1	Picking up and carrying larger toy (e.g., stuffed toy, big blanket)	18	1	2	3	3	I	M	A
13.11	Going through the steps in the bedtime routine with caregiver assistance (might even remind caregiver if a step is missed)	24	1	2	3	3	I	S	S
13.12	Joining in to sing a song or say a rhyme (repeats part of it)	24	1	2	3	3	E	CG	K
13.13	Staying in bed throughout the night once put to bed (if expected to)	30	1	2	3	3	I	A	S
13.14	Cooperating with caregivers’ request to go to sleep (most of the time)	30	1	2	3	3	S	S	S
13.15	Going to bed fairly quickly (little dawdling)	33	1	2	3	3	E	S	S
13.16	Talking about his or her day or what will happen tomorrow	36	1	2	3	3	S	CM	K
14.01	Making at least one transition from one routine/activity to another without getting upset or overly fussy	0	1	2	3	3	I	S	S
14.02	Showing awareness of new, strange, different situations by changing behavior (e.g., quiets, looks around more, cries, clings to caregiver)	6	1	2	3	3	S	S	S
14.03	Listening to caregiver talking without getting distracted	10	1	2	3	3	S	S	S
14.04	Giving toy or object to caregiver upon request	12	1	2	3	3	S	CM	K
14.05	Showing an emotional response that fits the situation (e.g., resists unwanted change, obvious pleasure with desired transitions)	15	1	2	3	3	S	S	S
14.06	Recognizing funny transitions and laughs (e.g., putting shoes on hands, giving cup upside down, no water in tub)	15	1	2	3	3	E	CG, S	K
14.07	Wanting to do things on own and might resist transitions by fussing	18	1	2	3	3	I	A	A
14.08	Showing awareness of familiar routines and proceeds when prompted	24	1	2	3	3	E	S	S
14.09	Showing shyness or caution in new situations	24	1	2	3	3	S	S	S
14.1	Complying, with prompts/support, in spite of clear reluctance to change	30	1	2	3	3	S	S	S
14.11	Understanding and obeying some consistent and familiar rules related to moving from one activity/routine to another	30	1	2	3	3	S	CM, S	S
14.12	Understanding consequences such as first we do ___ then then we’ll ___ (might protest anyway)	33	1	2	3	3	S	CM, CG	K
14.13	Stating desires about transitions or changes without a tantrum	33	1	2	3	3	S	CM, S	A
14.14	Verbalizing some feelings (e.g., I like grandma’s, I hate going to bed)	36	1	2	3	3	S	CM, S	S
14.15	Following more rules and may remind others of rules (e.g., you have to wear smock to paint)	36	1	2	3	3	E	S	S
